date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:41:20	1397/1397	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:20%20GMT	http://www.sureassert.com/docs/javadoc/index.html?help-doc.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/indexb46a.html	(from http://www.sureassert.com/docs/javadoc/help-doc.html)
03:41:21	6774/6774	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:20%20GMT	http://www.sureassert.com/docs/javadoc/overview-tree.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/overview-tree.html	(from http://www.sureassert.com/docs/javadoc/help-doc.html)
03:41:21	3446/3446	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:21%20GMT	http://www.sureassert.com/docs/javadoc/constant-values.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/constant-values.html	(from http://www.sureassert.com/docs/javadoc/help-doc.html)
03:41:21	1397/1397	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:21%20GMT	http://www.sureassert.com/docs/javadoc/index.html?org/sureassert/uc/annotation/class-use/Exemplar.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/indexc54c.html	(from http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/class-use/Exemplar.html)
03:41:21	1397/1397	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:21%20GMT	http://www.sureassert.com/docs/javadoc/index.html?org/sureassert/uc/annotation/class-use/Exemplars.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/indexe0fa.html	(from http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/class-use/Exemplars.html)
03:41:22	1397/1397	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:21%20GMT	http://www.sureassert.com/docs/javadoc/index.html?org/sureassert/uc/annotation/class-use/HasJUnit.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/indexb234.html	(from http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/class-use/HasJUnit.html)
03:41:22	1397/1397	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:22%20GMT	http://www.sureassert.com/docs/javadoc/index.html?org/sureassert/uc/annotation/class-use/IgnoreTestCoverage.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/indexa3bf.html	(from http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/class-use/IgnoreTestCoverage.html)
03:41:22	1397/1397	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:22%20GMT	http://www.sureassert.com/docs/javadoc/index.html?org/sureassert/uc/annotation/class-use/MultiUseCase.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/indexc273.html	(from http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/class-use/MultiUseCase.html)
03:41:23	1397/1397	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:22%20GMT	http://www.sureassert.com/docs/javadoc/index.html?org/sureassert/uc/annotation/class-use/NamedClass.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/indexf650.html	(from http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/class-use/NamedClass.html)
03:41:23	1397/1397	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:22%20GMT	http://www.sureassert.com/docs/javadoc/index.html?org/sureassert/uc/annotation/class-use/NoAutoRun.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/index592e.html	(from http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/class-use/NoAutoRun.html)
03:41:23	1397/1397	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:22%20GMT	http://www.sureassert.com/docs/javadoc/index.html?org/sureassert/uc/annotation/class-use/NamedInstance.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/indexc293.html	(from http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/class-use/NamedInstance.html)
03:41:23	1397/1397	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:22%20GMT	http://www.sureassert.com/docs/javadoc/index.html?org/sureassert/uc/annotation/class-use/SINType.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/index3b34.html	(from http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/class-use/SINType.html)
03:41:23	1397/1397	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:23%20GMT	http://www.sureassert.com/docs/javadoc/index.html?org/sureassert/uc/annotation/class-use/Stubs.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/index2989.html	(from http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/class-use/Stubs.html)
03:41:24	1397/1397	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:23%20GMT	http://www.sureassert.com/docs/javadoc/index.html?org/sureassert/uc/annotation/class-use/TestState.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/index0e13.html	(from http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/class-use/TestState.html)
03:41:24	1397/1397	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:23%20GMT	http://www.sureassert.com/docs/javadoc/index.html?org/sureassert/uc/annotation/class-use/TestDouble.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/indexaaaa.html	(from http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/class-use/TestDouble.html)
03:41:24	1397/1397	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:23%20GMT	http://www.sureassert.com/docs/javadoc/index.html?org/sureassert/uc/annotation/class-use/UseCase.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/index72de.html	(from http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/class-use/UseCase.html)
